sex,age,realhrwage,wave,sch,annlabinc,region,female
1,28,11.0862836837769,1981,12.0,11525.0,3.0,0
1,41,18.6202545166016,2007,16.0,38000.0,3.0,0
1,33,27.6041660308838,2011,16.0,53000.0,2.0,0
1,55,115.279418945312,2009,18.0,240000.0,1.0,0
1,53,35.5271492004395,2007,16.0,73000.0,2.0,0
1,48,14.5228214263916,2011,15.0,28000.0,1.0,0
1,44,19.2083358764648,1999,12.0,29000.0,3.0,0
1,57,28.7838306427002,2009,13.0,68000.0,2.0,0
1,36,27.8018627166748,1981,16.0,28000.0,4.0,0
1,62,17.905216217041,2011,12.0,28147.0,1.0,0
1,38,16.0678043365479,2009,16.0,31000.0,4.0,0
1,28,57.3311729431152,1981,16.0,69000.0,3.0,0
1,53,52.4773254394531,1999,18.0,88389.0,4.0,0
1,48,18.4400005340576,1999,14.0,29000.0,3.0,0
1,49,13.2219295501709,1981,8.0,11440.0,3.0,0
1,43,45.5947647094727,1999,18.0,74000.0,2.0,0
1,51,20.4545459747314,2011,12.0,45000.0,2.0,0
1,45,34.5692481994629,1990,18.0,48800.0,4.0,0
1,33,27.1512603759766,1981,16.0,37000.0,2.0,0
1,30,10.2727966308594,1990,12.0,12542.0,3.0,0
1,43,16.8663692474365,1999,12.0,30000.0,1.0,0
1,30,38.2285385131836,1981,12.0,26610.0,2.0,0
1,49,32.6242179870605,1981,14.0,25320.0,2.0,0
1,41,52.5761451721191,1999,16.0,85000.0,1.0,0
1,50,74.6616973876953,1981,13.0,25000.0,3.0,0
1,32,30.4720993041992,1981,14.0,28000.0,3.0,0
1,47,21.9774990081787,1999,14.0,40128.0,3.0,0
1,49,12.1413288116455,2007,14.0,28240.0,4.0,0
1,33,12.6841239929199,2011,12.0,31000.0,3.0,0
1,35,29.2071228027344,2009,16.0,69000.0,2.0,0
1,47,50.7336769104004,1999,14.0,75000.0,3.0,0
1,50,25.1020069122314,1999,16.0,45300.0,3.0,0
1,28,28.6668720245361,2007,12.0,53000.0,4.0,0
1,61,19.0123100280762,2007,16.0,34300.0,3.0,0
1,37,26.9209232330322,1999,13.0,48773.0,2.0,0
1,41,6.46962881088257,1990,8.0,10400.0,2.0,0
1,28,18.791130065918,1990,12.0,25045.0,3.0,0
1,36,21.1962833404541,2011,12.0,73000.0,1.0,0
1,57,34.6153831481934,2011,12.0,72000.0,3.0,0
1,45,42.5531921386719,2011,16.0,80000.0,4.0,0
1,25,4.3539023399353,1981,11.0,3025.0,3.0,0
1,34,4.83882331848145,1990,11.0,8000.0,3.0,0
1,39,20.2319755554199,1999,15.0,52500.0,3.0,0
1,28,9.53879737854004,2007,12.0,20000.0,3.0,0
1,37,25.9940929412842,2007,16.0,53000.0,3.0,0
1,44,25.765417098999,1999,17.0,43600.0,4.0,0
1,33,18.8481674194336,2011,15.0,54000.0,3.0,0
1,27,41.2831382751465,2007,14.0,101985.0,2.0,0
1,38,25.5666217803955,1990,12.0,33100.0,4.0,0
1,43,16.5861206054688,2009,12.0,36000.0,3.0,0
1,33,16.7171535491943,1981,12.0,11000.0,3.0,0
1,27,51.6930122375488,1981,12.0,67000.0,4.0,0
1,48,6.91088342666626,2009,10.0,20000.0,3.0,0
1,49,29.0600109100342,2007,16.0,69000.0,2.0,0
1,32,35.3256721496582,1999,16.0,80000.0,3.0,0
1,31,30.1486263275146,1990,17.0,37000.0,4.0,0
1,29,16.9316635131836,2009,10.0,26000.0,2.0,0
1,41,21.8527488708496,1990,12.0,28000.0,3.0,0
1,64,5.16464185714722,1981,10.0,3700.0,3.0,0
1,57,31.5621948242188,2007,15.0,90000.0,3.0,0
1,28,44.8288688659668,1999,16.0,95000.0,2.0,0
1,25,13.7254905700684,2011,13.0,28000.0,3.0,0
1,56,27.9779319763184,1999,10.0,44000.0,2.0,0
1,27,14.7303152084351,1981,9.0,13000.0,3.0,0
1,33,16.5805683135986,1981,12.0,17000.0,3.0,0
1,56,30.8072719573975,1999,12.0,50000.0,2.0,0
1,29,17.4186725616455,2007,12.0,28000.0,2.0,0
1,54,99.1884613037109,2011,17.0,220000.0,1.0,0
1,49,10.5849256515503,1990,10.0,14000.0,3.0,0
1,51,14.3533744812012,2009,14.0,27000.0,2.0,0
1,33,15.5177059173584,1981,12.0,27900.0,4.0,0
1,55,6.23394250869751,1999,8.0,10000.0,3.0,0
1,39,31.5217399597168,2011,17.0,58000.0,4.0,0
1,48,32.6284866333008,2007,12.0,54000.0,2.0,0
1,54,20.1305770874023,2007,16.0,52000.0,2.0,0
1,40,31.9565830230713,1981,14.0,30000.0,1.0,0
1,44,18.9473686218262,2011,16.0,54000.0,3.0,0
1,57,24.9986228942871,1990,12.0,30012.0,2.0,0
1,25,14.1342172622681,1990,12.0,19000.0,3.0,0
1,40,18.9512748718262,2009,16.0,53371.0,3.0,0
1,34,30.1813488006592,2007,18.0,45000.0,1.0,0
1,58,72.1065139770508,2007,16.0,170000.0,2.0,0
1,28,27.8239269256592,1981,12.0,26000.0,3.0,0
1,25,2.68278646469116,2007,11.0,800.0,2.0,0
1,54,12.4133415222168,1981,6.0,11170.0,3.0,0
1,34,13.1204195022583,1981,16.0,22500.0,3.0,0
1,57,47.0710792541504,1981,17.0,56000.0,2.0,0
1,36,30.5384559631348,1981,12.0,26000.0,2.0,0
1,25,20.5947723388672,1981,14.0,19120.0,2.0,0
1,56,33.6538467407227,2011,12.0,70000.0,3.0,0
1,34,17.7423515319824,1990,12.0,22000.0,2.0,0
1,44,13.208722114563,1981,12.0,12000.0,3.0,0
1,33,23.6255779266357,2009,12.0,60000.0,2.0,0
1,48,23.8469905853271,2007,12.0,52000.0,1.0,0
1,42,11.0116996765137,2009,12.0,39000.0,3.0,0
1,26,27.4766120910645,1981,12.0,24463.0,3.0,0
1,47,22.7247848510742,2009,12.0,45633.0,3.0,0
1,42,34.9324645996094,2011,14.0,75000.0,2.0,0
1,26,13.7283773422241,2009,12.0,28000.0,3.0,0
1,27,71.2328796386719,2011,12.0,10400.0,3.0,0
1,37,27.340633392334,1981,12.0,22000.0,3.0,0
1,27,11.73899269104,1999,16.0,12000.0,4.0,0
1,25,12.7133941650391,1981,11.0,3520.0,3.0,0
1,46,25.5561962127686,2009,12.0,44929.0,4.0,0
1,57,22.9591827392578,2011,15.0,45000.0,3.0,0
1,27,13.7715091705322,1990,12.0,31000.0,3.0,0
1,54,19.3020973205566,2009,12.0,38760.0,3.0,0
1,33,22.4252548217773,1981,9.0,13000.0,3.0,0
1,28,9.4755916595459,1999,16.0,9500.0,4.0,0
1,27,12.7466459274292,1990,12.0,16000.0,4.0,0
1,32,15.8850259780884,1990,15.0,22000.0,4.0,0
1,41,14.5234956741333,2009,18.0,39000.0,3.0,0
1,31,26.7638912200928,1981,16.0,24500.0,2.0,0
1,34,27.7551021575928,2011,12.0,68000.0,4.0,0
1,35,20.6791229248047,1990,14.0,36240.0,1.0,0
1,36,32.2450294494629,2007,15.0,75000.0,4.0,0
1,28,14.1098899841309,2011,13.0,32100.0,1.0,0
1,36,34.6384048461914,1999,16.0,70000.0,3.0,0
1,30,10.8143339157104,2007,12.0,26000.0,3.0,0
1,31,15.7196254730225,1990,12.0,24000.0,3.0,0
1,47,18.1674880981445,1999,12.0,35000.0,3.0,0
1,42,186.875411987305,2009,16.0,447000.0,1.0,0
1,53,23.5042743682861,2011,16.0,55000.0,1.0,0
1,37,18.7018260955811,1999,14.0,30000.0,4.0,0
1,35,17.0086574554443,1999,12.0,39000.0,3.0,0
1,59,43.1591491699219,2009,12.0,65000.0,2.0,0
1,30,15.6617069244385,2011,13.0,20000.0,2.0,0
1,61,13.6279249191284,2009,15.0,26400.0,4.0,0
1,45,10.902437210083,1981,11.0,10400.0,3.0,0
1,56,17.4095726013184,2007,12.0,61000.0,3.0,0
1,34,13.7604036331177,1990,12.0,14000.0,3.0,0
1,58,11.6167106628418,1999,16.0,19000.0,2.0,0
1,52,27.3300113677979,1981,12.0,24900.0,1.0,0
1,48,16.6536464691162,1981,12.0,15000.0,4.0,0
1,42,8.11342239379883,1990,6.0,12640.0,3.0,0
1,32,18.2412109375,1981,18.0,25000.0,2.0,0
1,39,24.4206714630127,2009,12.0,50000.0,4.0,0
1,40,37.59765625,2011,15.0,77000.0,2.0,0
1,41,53.5714302062988,2011,16.0,135000.0,4.0,0
1,26,8.79513168334961,1981,12.0,7762.0,3.0,0
1,48,22.9587249755859,1981,12.0,22000.0,1.0,0
1,29,9.2838191986084,2011,16.0,28000.0,3.0,0
1,27,24.3510856628418,1990,16.0,35800.0,1.0,0
1,34,10.367317199707,1999,12.0,15000.0,2.0,0
1,26,11.5977573394775,2007,12.0,36000.0,2.0,0
1,40,11.4698371887207,2009,12.0,28000.0,2.0,0
1,35,9.2865686416626,2007,13.0,36000.0,3.0,0
1,29,59.2224502563477,1999,14.0,95000.0,3.0,0
1,38,16.8740100860596,1999,13.0,41000.0,1.0,0
1,35,21.5214862823486,1999,16.0,33000.0,3.0,0
1,27,17.0502986907959,2011,11.0,40000.0,3.0,0
1,25,15.3968448638916,1981,14.0,15400.0,2.0,0
1,25,10.0501136779785,1981,11.0,13000.0,3.0,0
1,45,20.9155864715576,2009,12.0,42000.0,3.0,0
1,36,30.0883445739746,1990,12.0,45000.0,4.0,0
1,60,19.3020973205566,2009,14.0,46550.0,2.0,0
1,52,45.4545440673828,2011,18.0,90000.0,3.0,0
1,49,19.3020973205566,2009,14.0,38000.0,1.0,0
1,43,26.4297065734863,1999,17.0,58690.0,1.0,0
1,53,32.9565315246582,2007,12.0,70267.0,2.0,0
1,30,17.5484943389893,1999,12.0,40500.0,3.0,0
1,35,22.9125900268555,1981,12.0,21480.0,3.0,0
1,31,24.1935482025146,2011,16.0,48000.0,2.0,0
1,34,25.7766513824463,2011,14.0,53435.0,4.0,0
1,42,12.5414819717407,2007,11.0,23000.0,3.0,0
1,37,2.11645793914795,2009,12.0,3000.0,2.0,0
1,53,20.7087287902832,2009,14.0,53000.0,3.0,0
1,53,21.0668697357178,2009,12.0,59723.0,2.0,0
1,62,34.9928703308105,2007,12.0,75000.0,1.0,0
1,64,9.31065940856934,1981,8.0,7500.0,2.0,0
1,45,34.2152481079102,2007,12.0,55000.0,1.0,0
1,60,19.9172763824463,1981,13.0,17750.0,4.0,0
1,45,17.6913242340088,1999,13.0,34500.0,4.0,0
1,29,14.6144018173218,2007,12.0,28000.0,3.0,0
1,44,35.124454498291,1990,16.0,44000.0,2.0,0
1,41,17.8207626342773,1999,12.0,30016.0,4.0,0
1,30,13.5781850814819,2007,16.0,21700.0,4.0,0
1,54,18.5584831237793,2007,18.0,37701.0,2.0,0
1,36,8.6493968963623,1990,13.0,11000.0,4.0,0
1,53,18.8924407958984,1999,12.0,30900.0,3.0,0
1,44,18.9808235168457,1990,13.0,26022.0,2.0,0
1,45,28.7021102905273,1999,12.0,52000.0,3.0,0
1,27,30.0498428344727,1981,13.0,26000.0,4.0,0
1,41,14.2284440994263,1990,12.0,19000.0,2.0,0
1,28,10.9225730895996,1999,12.0,25440.0,3.0,0
1,31,32.9280128479004,1990,16.0,54000.0,1.0,0
1,29,9.78824424743652,1981,10.0,13487.0,3.0,0
1,35,13.8585338592529,1999,17.0,34000.0,2.0,0
1,59,68.7954254150391,1981,16.0,55000.0,1.0,0
1,43,21.0568714141846,1999,16.0,38000.0,4.0,0
1,28,18.4905052185059,1990,14.0,20000.0,2.0,0
1,26,7.81180620193481,1981,10.0,6100.0,4.0,0
1,43,13.7752752304077,1990,15.0,23852.0,3.0,0
1,45,15.5848560333252,1999,16.0,25000.0,3.0,0
1,57,10.1129274368286,1981,10.0,7000.0,3.0,0
1,28,36.6256561279297,1999,14.0,72000.0,3.0,0
1,58,55.4837608337402,2009,18.0,142000.0,4.0,0
1,47,31.2292423248291,1999,14.0,54000.0,3.0,0
1,42,20.0489521026611,1981,11.0,17000.0,1.0,0
1,38,28.0473155975342,2007,14.0,69000.0,2.0,0
1,57,17.8041381835938,1999,12.0,28000.0,2.0,0
1,41,17.6630172729492,1990,12.0,29000.0,2.0,0
1,27,19.0700912475586,1981,12.0,16500.0,3.0,0
1,49,47.246021270752,1990,18.0,56000.0,1.0,0
1,44,13.5729913711548,2007,14.0,32000.0,2.0,0
1,31,19.5052795410156,2009,15.0,48000.0,3.0,0
1,52,11.5633640289307,1990,11.0,15000.0,2.0,0
1,30,36.4594078063965,1981,12.0,20000.0,3.0,0
1,38,21.4873332977295,1990,15.0,25250.0,3.0,0
1,39,23.8095245361328,2011,18.0,85000.0,3.0,0
1,27,9.15850830078125,1999,17.0,14000.0,3.0,0
1,49,25.8592700958252,2009,16.0,70000.0,2.0,0
1,43,13.9546680450439,2009,12.0,50000.0,3.0,0
1,58,18.6965808868408,2011,9.0,35000.0,2.0,0
1,46,69.6210861206055,1990,16.0,85000.0,4.0,0
1,33,26.3815498352051,1981,14.0,21000.0,1.0,0
1,51,23.6890296936035,1981,8.0,20148.0,3.0,0
1,60,17.0708351135254,2011,12.0,73985.0,3.0,0
1,38,14.6001987457275,2007,12.0,54000.0,3.0,0
1,58,15.7926540374756,1999,12.0,38000.0,1.0,0
1,36,14.5176868438721,1990,18.0,27510.0,3.0,0
1,30,13.8691577911377,1981,12.0,12000.0,1.0,0
1,52,30.9099636077881,1999,18.0,56000.0,2.0,0
1,35,29.6912117004395,2011,13.0,25000.0,1.0,0
1,36,17.6116580963135,1990,13.0,34000.0,3.0,0
1,30,24.9282264709473,1981,13.0,22000.0,3.0,0
1,31,22.0954723358154,1981,12.0,19500.0,1.0,0
1,36,10.8179426193237,1981,10.0,14040.0,3.0,0
1,36,41.8133811950684,2011,16.0,95000.0,2.0,0
1,49,60.6522941589355,1981,14.0,45000.0,1.0,0
1,29,19.4651679992676,1999,14.0,30000.0,1.0,0
1,26,29.2380561828613,1981,12.0,17000.0,2.0,0
1,56,15.7430734634399,2011,12.0,25000.0,3.0,0
1,34,21.2867832183838,1981,16.0,7800.0,1.0,0
1,54,31.1111106872559,2011,12.0,70000.0,3.0,0
1,33,10.8707780838013,1981,6.0,11522.0,3.0,0
1,43,12.0381450653076,2007,12.0,35000.0,2.0,0
1,27,13.8339443206787,1981,13.0,5500.0,4.0,0
1,47,49.2170028686523,2011,18.0,110000.0,4.0,0
1,34,5.48587512969971,1990,12.0,2400.0,3.0,0
1,45,17.326732635498,2011,12.0,42000.0,2.0,0
1,33,22.5061988830566,1990,13.0,47628.0,4.0,0
1,47,16.6602668762207,1990,12.0,25309.0,4.0,0
1,30,73.3295059204102,2007,18.0,82000.0,1.0,0
1,51,12.098840713501,2007,10.0,23000.0,2.0,0
1,33,24.5328350067139,1990,16.0,39000.0,3.0,0
1,53,16.9390964508057,2007,12.0,37000.0,4.0,0
1,46,29.2553195953369,2011,12.0,55000.0,4.0,0
1,49,37.7700347900391,1981,18.0,37500.0,2.0,0
1,32,11.4129095077515,1999,12.0,28000.0,4.0,0
1,57,20.7654857635498,1981,10.0,19000.0,1.0,0
1,54,33.690559387207,2009,12.0,65000.0,2.0,0
1,47,30.5213813781738,1999,12.0,42000.0,4.0,0
1,36,25.0467624664307,2007,14.0,45000.0,2.0,0
1,44,8.82352924346924,2011,12.0,18000.0,4.0,0
1,43,30.1942577362061,1990,16.0,48000.0,2.0,0
1,29,18.4415588378906,1981,12.0,20025.0,4.0,0
1,29,18.6413402557373,1981,16.0,22000.0,1.0,0
1,32,22.6127586364746,1981,12.0,18000.0,2.0,0
1,36,31.7347774505615,2009,18.0,32800.0,3.0,0
1,27,21.2765960693359,2011,16.0,43000.0,4.0,0
1,55,28.7564353942871,1990,16.0,32000.0,1.0,0
1,25,23.1152629852295,1981,14.0,8000.0,4.0,0
1,55,32.5087966918945,2009,16.0,80000.0,3.0,0
1,27,20.8037376403809,1981,12.0,18000.0,4.0,0
1,57,3.1948881149292,2011,11.0,6000.0,3.0,0
1,36,41.3659019470215,1990,16.0,58000.0,1.0,0
1,44,41.5182075500488,1990,18.0,90000.0,3.0,0
1,38,16.47585105896,1990,14.0,22263.0,3.0,0
1,26,27.7383155822754,1981,12.0,24000.0,2.0,0
1,35,15.3930377960205,2007,16.0,42000.0,2.0,0
1,33,17.8987903594971,1999,13.0,29500.0,3.0,0
1,56,41.2179412841797,1999,14.0,82000.0,1.0,0
1,47,41.3591651916504,2007,16.0,93000.0,2.0,0
1,59,9.70841026306152,1981,10.0,8400.0,3.0,0
1,52,27.0716762542725,1999,14.0,42000.0,2.0,0
1,48,37.5369300842285,2007,18.0,85000.0,2.0,0
1,37,17.9276447296143,2009,18.0,45000.0,4.0,0
1,41,22.7080554962158,1990,14.0,33500.0,3.0,0
1,38,36.572395324707,2009,16.0,72000.0,3.0,0
1,31,22.0731468200684,1981,12.0,26900.0,2.0,0
1,44,20.6368217468262,2007,12.0,40000.0,2.0,0
1,34,38.956241607666,2007,16.0,75000.0,2.0,0
1,29,24.629674911499,1981,16.0,23452.0,2.0,0
1,32,12.7286691665649,1981,12.0,20000.0,3.0,0
1,42,28.7689971923828,1981,12.0,23000.0,4.0,0
1,37,17.1193771362305,2007,16.0,38000.0,3.0,0
1,49,24.0924892425537,2009,12.0,48000.0,3.0,0
1,48,57.186092376709,1990,16.0,90000.0,1.0,0
1,40,20.5432376861572,1999,13.0,42000.0,2.0,0
1,42,4.32692289352417,2011,12.0,9000.0,3.0,0
1,33,27.3212146759033,1981,16.0,23450.0,2.0,0
1,30,11.0166358947754,1981,12.0,11200.0,3.0,0
1,47,16.1806831359863,1981,12.0,14000.0,2.0,0
1,58,18.2429485321045,2007,16.0,34000.0,3.0,0
1,40,20.1833267211914,1990,15.0,36000.0,2.0,0
1,39,23.4135265350342,1999,12.0,38000.0,3.0,0
1,50,32.2776565551758,2011,15.0,74400.0,3.0,0
1,35,71.3783493041992,1999,16.0,120000.0,2.0,0
1,25,11.0376062393188,1999,13.0,23000.0,1.0,0
1,35,18.0572185516357,2007,15.0,35000.0,4.0,0
1,31,6.73354864120483,1990,9.0,10790.0,3.0,0
1,35,43.9454002380371,1990,12.0,28000.0,3.0,0
1,56,13.7881669998169,1999,16.0,20600.0,1.0,0
1,26,9.64021492004395,1981,16.0,9980.0,3.0,0
1,26,24.1743278503418,1981,12.0,21000.0,3.0,0
1,51,38.411262512207,1999,14.0,74000.0,4.0,0
1,49,42.0423583984375,2007,12.0,81490.0,4.0,0
1,43,13.8691577911377,1981,12.0,12000.0,3.0,0
1,35,27.2429885864258,1981,10.0,16500.0,1.0,0
1,51,14.5128555297852,2009,12.0,28000.0,4.0,0
1,34,52.3092155456543,1981,16.0,58000.0,4.0,0
1,32,25.9423427581787,1990,12.0,35500.0,1.0,0
1,31,23.8551387786865,2009,14.0,58000.0,1.0,0
1,47,7.1879711151123,2009,18.0,13500.0,3.0,0
1,27,12.971715927124,2007,18.0,22000.0,3.0,0
1,39,16.8864479064941,1999,12.0,29000.0,3.0,0
1,42,18.7813415527344,2009,12.0,33000.0,1.0,0
1,55,35.7142868041992,2011,14.0,70000.0,4.0,0
1,25,13.7707948684692,1981,12.0,11200.0,2.0,0
1,27,11.7762403488159,1981,16.0,13144.0,3.0,0
1,49,11.9869184494019,2007,12.0,21000.0,2.0,0
1,33,31.3019199371338,1981,14.0,26000.0,3.0,0
1,42,16.0835361480713,2007,12.0,30500.0,4.0,0
1,47,37.1462745666504,2007,12.0,72000.0,3.0,0
1,41,3.59091949462891,1981,18.0,3500.0,1.0,0
1,43,24.4923458099365,2009,12.0,46000.0,4.0,0
1,51,14.25,2011,12.0,28500.0,2.0,0
1,34,10.8199100494385,1981,10.0,7700.0,3.0,0
1,27,26.408670425415,1999,14.0,45000.0,2.0,0
1,29,26.5541114807129,2007,12.0,48500.0,3.0,0
1,25,12.499363899231,1981,14.0,7300.0,3.0,0
1,29,26.0,2011,17.0,52000.0,3.0,0
1,55,20.8333339691162,2011,14.0,40000.0,4.0,0
1,35,11.7219219207764,2009,12.0,30000.0,2.0,0
1,37,48.3845710754395,2007,14.0,123000.0,1.0,0
1,60,30.4878044128418,2011,16.0,55000.0,4.0,0
1,50,29.4168167114258,1999,16.0,71800.0,2.0,0
1,50,47.1928901672363,1999,18.0,95000.0,2.0,0
1,39,9.2814769744873,2009,12.0,33000.0,3.0,0
1,29,15.5445108413696,1981,12.0,10800.0,1.0,0
1,56,17.4471988677979,2011,12.0,38000.0,1.0,0
1,53,4.99498510360718,1999,6.0,8967.0,3.0,0
1,43,17.4154262542725,2009,16.0,42000.0,2.0,0
1,58,21.3162899017334,2007,18.0,73000.0,3.0,0
1,30,11.8235788345337,1981,18.0,5335.0,3.0,0
1,35,21.5101261138916,2009,16.0,83000.0,3.0,0
1,47,15.085262298584,1981,12.0,13000.0,1.0,0
1,46,62.8925399780273,1999,12.0,136000.0,4.0,0
1,33,23.3469505310059,1981,12.0,13100.0,1.0,0
1,58,26.1704654693604,2009,14.0,23700.0,3.0,0
1,26,18.1175212860107,2007,13.0,26000.0,3.0,0
1,27,15.6292285919189,2009,14.0,32000.0,2.0,0
1,30,58.8359031677246,2009,17.0,120000.0,4.0,0
1,28,7.97748994827271,1981,12.0,8200.0,3.0,0
1,42,27.3246784210205,2007,12.0,55000.0,3.0,0
1,49,39.5132713317871,1981,12.0,40000.0,2.0,0
1,32,24.5900192260742,1990,16.0,43000.0,2.0,0
1,36,8.35791206359863,2007,11.0,12150.0,4.0,0
1,44,44.3344306945801,1990,18.0,53000.0,1.0,0
1,41,12.0021553039551,1981,9.0,10800.0,2.0,0
1,44,17.4582481384277,1999,13.0,32000.0,3.0,0
1,34,19.304235458374,1981,12.0,15500.0,3.0,0
1,30,14.1744537353516,1981,13.0,13000.0,3.0,0
1,59,24.3188285827637,1990,4.0,30000.0,1.0,0
1,32,11.3636360168457,2011,13.0,500.0,3.0,0
1,44,47.0324020385742,2009,16.0,90000.0,3.0,0
1,28,7.91229724884033,2009,12.0,16200.0,3.0,0
1,34,19.4552536010742,2011,13.0,40000.0,2.0,0
1,28,3.90758013725281,1981,11.0,5538.0,4.0,0
1,55,17.0,2011,12.0,34680.0,3.0,0
1,64,23.6658496856689,2009,12.0,41000.0,2.0,0
1,26,25.0415344238281,1981,15.0,26000.0,2.0,0
1,33,27.9112873077393,1981,17.0,28400.0,2.0,0
1,25,20.8042125701904,1999,12.0,39000.0,2.0,0
1,34,11.2867498397827,1981,12.0,10000.0,3.0,0
1,47,17.7157611846924,2011,16.0,32597.0,3.0,0
1,48,59.2672424316406,2011,16.0,165000.0,1.0,0
1,57,18.7941474914551,2009,12.0,37000.0,3.0,0
1,49,17.0,2011,12.0,34272.0,3.0,0
1,26,13.9435234069824,1981,11.0,18000.0,1.0,0
1,46,17.2301445007324,2007,14.0,33140.0,3.0,0
1,54,40.9941062927246,2009,12.0,87000.0,2.0,0
1,43,27.3320159912109,1999,17.0,43500.0,2.0,0
1,30,15.579779624939,1981,12.0,13534.0,3.0,0
1,59,26.5476055145264,1981,14.0,21270.0,2.0,0
1,27,57.2562370300293,2011,16.0,101000.0,4.0,0
1,26,25.4329013824463,2011,16.0,47000.0,2.0,0
1,36,25.083948135376,2009,18.0,48000.0,3.0,0
1,35,31.0702247619629,2009,12.0,25140.0,3.0,0
1,38,5.74822902679443,2009,15.0,10100.0,2.0,0
1,47,20.5882358551025,2011,12.0,42000.0,1.0,0
1,56,30.8914394378662,2011,14.0,70000.0,2.0,0
1,42,26.5353775024414,1981,13.0,22500.0,3.0,0
1,56,21.6434097290039,1981,11.0,17837.0,1.0,0
1,45,5.15920543670654,2007,13.0,10000.0,4.0,0
1,46,29.9741725921631,1990,16.0,36500.0,3.0,0
1,36,25.1618804931641,1990,12.0,36000.0,2.0,0
1,39,18.5568237304688,2007,14.0,35000.0,3.0,0
1,44,18.3488349914551,1999,12.0,31800.0,2.0,0
1,46,60.5915565490723,2007,14.0,138335.0,3.0,0
1,37,41.7266159057617,1999,12.0,71200.0,1.0,0
1,35,18.3760681152344,2011,12.0,43000.0,1.0,0
1,49,19.3020973205566,2009,12.0,79040.0,2.0,0
1,30,33.8272132873535,1981,12.0,30000.0,4.0,0
1,32,21.4553890228271,1981,16.0,20940.0,1.0,0
1,43,5.04525756835938,1990,12.0,4700.0,3.0,0
1,40,21.7595386505127,1999,12.0,36000.0,2.0,0
1,57,32.3008842468262,2011,12.0,73000.0,2.0,0
1,39,33.2315139770508,1990,16.0,65000.0,2.0,0
1,57,22.1534328460693,2011,12.0,41294.0,1.0,0
1,53,25.3878021240234,2007,12.0,47600.0,1.0,0
1,32,34.4608268737793,1981,16.0,26000.0,2.0,0
1,39,27.274995803833,2007,16.0,61000.0,2.0,0
1,59,9.42165279388428,2009,12.0,11500.0,2.0,0
1,40,29.339879989624,1990,18.0,50000.0,1.0,0
1,38,17.9466323852539,1981,12.0,15000.0,3.0,0
1,33,23.125,2011,16.0,37000.0,4.0,0
1,47,27.8955459594727,1981,12.0,22000.0,1.0,0
1,32,19.5552730560303,1981,13.0,16243.0,2.0,0
1,33,7.61641597747803,2009,12.0,18818.0,2.0,0
1,37,31.7931060791016,1999,14.0,60000.0,2.0,0
1,41,39.4779739379883,2009,18.0,60000.0,3.0,0
1,47,31.0989780426025,2009,17.0,75000.0,1.0,0
1,39,12.9290924072266,2007,12.0,27000.0,2.0,0
1,56,18.276891708374,2007,13.0,14000.0,2.0,0
1,30,27.9642066955566,2011,16.0,50000.0,2.0,0
1,36,23.7253227233887,2007,14.0,65000.0,1.0,0
1,55,28.070276260376,1981,14.0,23000.0,1.0,0
1,56,36.55615234375,1990,16.0,52000.0,4.0,0
1,26,23.1587715148926,1981,12.0,20759.0,3.0,0
1,48,16.8494739532471,1990,8.0,21000.0,3.0,0
1,43,26.1530303955078,2009,12.0,45000.0,2.0,0
1,25,17.0248928070068,1981,12.0,16940.0,3.0,0
1,50,13.225323677063,2009,14.0,39055.0,1.0,0
1,27,11.1624221801758,2007,12.0,22000.0,3.0,0
1,40,4.3189582824707,1981,9.0,4204.0,3.0,0
1,25,23.7312889099121,2011,16.0,65000.0,1.0,0
1,51,8.28179740905762,2007,13.0,16639.0,3.0,0
1,56,49.380672454834,1981,18.0,58000.0,1.0,0
1,42,17.7604866027832,2009,12.0,50000.0,4.0,0
1,47,12.4912815093994,2007,12.0,33000.0,4.0,0
1,35,27.0177192687988,1990,18.0,29000.0,3.0,0
1,43,35.8776359558105,1999,12.0,65000.0,4.0,0
1,25,18.6297836303711,1981,12.0,13000.0,2.0,0
1,54,12.9878215789795,1999,12.0,12000.0,3.0,0
1,38,31.2178802490234,2007,12.0,80000.0,1.0,0
1,40,16.6238460540771,1999,12.0,30000.0,3.0,0
1,34,7.28754425048828,2011,13.0,16499.0,4.0,0
1,44,33.2451934814453,1999,14.0,87000.0,2.0,0
1,33,17.0090217590332,2007,12.0,22000.0,2.0,0
1,38,13.3521175384521,2007,12.0,27000.0,2.0,0
1,41,19.3418140411377,1999,12.0,40000.0,2.0,0
1,31,12.9579067230225,2009,12.0,25000.0,1.0,0
1,54,33.1093940734863,1981,8.0,27000.0,2.0,0
1,27,12.7133941650391,1981,14.0,14300.0,3.0,0
1,33,20.2765464782715,1981,16.0,25000.0,2.0,0
1,25,12.8769960403442,1981,12.0,12200.0,3.0,0
1,34,22.2876625061035,1990,15.0,25000.0,1.0,0
1,47,18.4400005340576,1999,12.0,29000.0,3.0,0
1,31,43.1818199157715,2011,16.0,76000.0,3.0,0
1,25,32.762866973877,1990,12.0,5000.0,3.0,0
1,25,14.9592132568359,2011,12.0,31175.0,2.0,0
1,55,27.5483913421631,2009,12.0,65000.0,1.0,0
1,26,10.0373487472534,2011,14.0,43000.0,3.0,0
1,26,16.5861206054688,2009,15.0,32000.0,4.0,0
1,29,62.1060028076172,2011,17.0,132410.0,3.0,0
